"Week of Year","Date","Board Number","Site Type","Board Type","Species","Count","Daily Precipitation","Weekly Precipitation","Maximum Temperature"
42,2021-10-21,14,"Transitional Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,15,"Transitional Forest","Natural","RB",1,0,1.905,21.1111111111111
42,2021-10-21,16,"Transitional Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,17,"Transitional Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,18,"Transitional Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,19,"Transitional Forest","Natural",NA,0,0,1.905,21.1111111111111
42,2021-10-21,20,"Transitional Forest","Natural","RB",1,0,1.905,21.1111111111111
42,2021-10-21,21,"Mature Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,22,"Mature Forest","Artificial","RB",1,0,1.905,21.1111111111111
42,2021-10-21,23,"Mature Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,24,"Mature Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,25,"Mature Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,26,"Mature Forest","Artificial","RB",1,0,1.905,21.1111111111111
42,2021-10-21,27,"Mature Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,28,"Mature Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,29,"Mature Forest","Artificial","RB",1,0,1.905,21.1111111111111
42,2021-10-21,30,"Mature Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,31,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,32,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,33,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,34,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,35,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,36,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,37,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,38,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,39,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
42,2021-10-21,40,"Transitional Forest","Artificial",NA,0,0,1.905,21.1111111111111
43,2021-10-28,1,"Mature Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,2,"Mature Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,3,"Mature Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,4,"Mature Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,5,"Mature Forest","Natural","RB",1,0,4.8006,11.6666666666667
43,2021-10-28,6,"Mature Forest","Natural","RB",1,0,4.8006,11.6666666666667
43,2021-10-28,7,"Mature Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,8,"Mature Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,9,"Mature Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,10,"Mature Forest","Natural","RB",1,0,4.8006,11.6666666666667
43,2021-10-28,11,"Transitional Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,12,"Transitional Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,13,"Transitional Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,14,"Transitional Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,15,"Transitional Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,16,"Transitional Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,17,"Transitional Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,18,"Transitional Forest","Natural","RB",1,0,4.8006,11.6666666666667
43,2021-10-28,19,"Transitional Forest","Natural",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,20,"Transitional Forest","Natural","RB",1,0,4.8006,11.6666666666667
43,2021-10-28,21,"Mature Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,22,"Mature Forest","Artificial","RB",1,0,4.8006,11.6666666666667
43,2021-10-28,23,"Mature Forest","Artificial","RB",1,0,4.8006,11.6666666666667
43,2021-10-28,24,"Mature Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,25,"Mature Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,26,"Mature Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,27,"Mature Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,28,"Mature Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,29,"Mature Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,30,"Mature Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,31,"Transitional Forest","Artificial","RB",1,0,4.8006,11.6666666666667
43,2021-10-28,32,"Transitional Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,33,"Transitional Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,34,"Transitional Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,35,"Transitional Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,36,"Transitional Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,37,"Transitional Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,38,"Transitional Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,39,"Transitional Forest","Artificial",NA,0,0,4.8006,11.6666666666667
43,2021-10-28,40,"Transitional Forest","Artificial",NA,0,0,4.8006,11.6666666666667
44,2021-11-04,1,"Mature Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,2,"Mature Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,3,"Mature Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,4,"Mature Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,5,"Mature Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,6,"Mature Forest","Natural","RB",1,0,2.54,6.66666666666667
44,2021-11-04,7,"Mature Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,8,"Mature Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,9,"Mature Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,10,"Mature Forest","Natural","RB",1,0,2.54,6.66666666666667
44,2021-11-04,11,"Transitional Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,12,"Transitional Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,13,"Transitional Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,14,"Transitional Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,15,"Transitional Forest","Natural","RB",1,0,2.54,6.66666666666667
44,2021-11-04,15,"Transitional Forest","Natural","RB",1,0,2.54,6.66666666666667
44,2021-11-04,16,"Transitional Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,17,"Transitional Forest","Natural",NA,0,0,2.54,6.66666666666667
44,2021-11-04,18,"Transitional Forest","Natural","RB",1,0,2.54,6.66666666666667
44,2021-11-04,19,"Transitional Forest","Natural","RB",1,0,2.54,6.66666666666667
44,2021-11-04,20,"Transitional Forest","Natural","RB",1,0,2.54,6.66666666666667
44,2021-11-04,21,"Mature Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,22,"Mature Forest","Artificial","RB",1,0,2.54,6.66666666666667
44,2021-11-04,23,"Mature Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,24,"Mature Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,25,"Mature Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,26,"Mature Forest","Artificial","RB",1,0,2.54,6.66666666666667
44,2021-11-04,27,"Mature Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,28,"Mature Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,29,"Mature Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,30,"Mature Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,31,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,32,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,33,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,34,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,35,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,36,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,37,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,38,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,39,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
44,2021-11-04,40,"Transitional Forest","Artificial",NA,0,0,2.54,6.66666666666667
45,2021-11-11,1,"Mature Forest","Natural","RB",1,1.016,1.016,14.4444444444444
45,2021-11-11,2,"Mature Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,3,"Mature Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,4,"Mature Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,5,"Mature Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,6,"Mature Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,7,"Mature Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,8,"Mature Forest","Natural","RB",1,1.016,1.016,14.4444444444444
45,2021-11-11,9,"Mature Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,10,"Mature Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,11,"Transitional Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,12,"Transitional Forest","Natural","RB",1,1.016,1.016,14.4444444444444
45,2021-11-11,13,"Transitional Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,14,"Transitional Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,15,"Transitional Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,16,"Transitional Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,17,"Transitional Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,18,"Transitional Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,19,"Transitional Forest","Natural","RB",1,1.016,1.016,14.4444444444444
45,2021-11-11,20,"Transitional Forest","Natural",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,21,"Mature Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,22,"Mature Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,23,"Mature Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,24,"Mature Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,25,"Mature Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,26,"Mature Forest","Artificial","RB",1,1.016,1.016,14.4444444444444
45,2021-11-11,27,"Mature Forest","Artificial","RB",1,1.016,1.016,14.4444444444444
45,2021-11-11,28,"Mature Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,29,"Mature Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,30,"Mature Forest","Artificial","RB",1,1.016,1.016,14.4444444444444
45,2021-11-11,31,"Transitional Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,32,"Transitional Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,33,"Transitional Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,34,"Transitional Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,35,"Transitional Forest","Artificial","RB",1,1.016,1.016,14.4444444444444
45,2021-11-11,36,"Transitional Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,37,"Transitional Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,38,"Transitional Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
45,2021-11-11,39,"Transitional Forest","Artificial","RB",1,1.016,1.016,14.4444444444444
45,2021-11-11,40,"Transitional Forest","Artificial",NA,0,1.016,1.016,14.4444444444444
