"","Week_of_Year","Date","Board_Number","Site_Type","Board_Type","Species","Count","Daily_Precipitation","Weekly_Precipitation","Maximum_Temperature","Year"
"1425",38,2021-09-23,28,"Mature Forest","Artificial","RB",1,4.318,5.207,22.77777778,2021
"1426",38,2021-09-23,29,"Mature Forest","Artificial",NA,0,4.318,5.207,22.77777778,2021
"1427",38,2021-09-23,30,"Mature Forest","Artificial",NA,0,4.318,5.207,22.77777778,2021
"1428",38,2021-09-23,31,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.77777778,2021
"1429",38,2021-09-23,32,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.77777778,2021
"1430",38,2021-09-23,32,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.77777778,2021
"1431",38,2021-09-23,32,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.77777778,2021
"1432",38,2021-09-23,33,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.77777778,2021
"1433",38,2021-09-23,33,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.77777778,2021
"1434",38,2021-09-23,34,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.77777778,2021
"1435",38,2021-09-23,35,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.77777778,2021
"1436",38,2021-09-23,36,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.77777778,2021
"1437",38,2021-09-23,37,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.77777778,2021
"1438",38,2021-09-23,38,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.77777778,2021
"1439",38,2021-09-23,38,"Transitional Forest","Artificial","RB",1,4.318,5.207,22.77777778,2021
"1440",38,2021-09-23,39,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.77777778,2021
"1441",38,2021-09-23,40,"Transitional Forest","Artificial",NA,0,4.318,5.207,22.77777778,2021
"1442",39,2021-09-30,1,"Mature Forest","Natural",NA,0,0,0,19.44444444,2021
"1443",39,2021-09-30,2,"Mature Forest","Natural","RB",1,0,0,19.44444444,2021
"1444",39,2021-09-30,3,"Mature Forest","Natural",NA,0,0,0,19.44444444,2021
"1445",39,2021-09-30,4,"Mature Forest","Natural",NA,0,0,0,19.44444444,2021
"1446",39,2021-09-30,5,"Mature Forest","Natural","RB",1,0,0,19.44444444,2021
"1447",39,2021-09-30,6,"Mature Forest","Natural","RB",1,0,0,19.44444444,2021
"1448",39,2021-09-30,7,"Mature Forest","Natural","RB",1,0,0,19.44444444,2021
"1449",39,2021-09-30,7,"Mature Forest","Natural","RB",1,0,0,19.44444444,2021
"1450",39,2021-09-30,8,"Mature Forest","Natural",NA,0,0,0,19.44444444,2021
"1451",39,2021-09-30,9,"Mature Forest","Natural","RB",1,0,0,19.44444444,2021
"1452",39,2021-09-30,9,"Mature Forest","Natural","RB",1,0,0,19.44444444,2021
"1453",39,2021-09-30,10,"Mature Forest","Natural",NA,0,0,0,19.44444444,2021
"1454",39,2021-09-30,11,"Transitional Forest","Natural",NA,0,0,0,19.44444444,2021
"1455",39,2021-09-30,12,"Transitional Forest","Natural",NA,0,0,0,19.44444444,2021
"1456",39,2021-09-30,13,"Transitional Forest","Natural",NA,0,0,0,19.44444444,2021
"1457",39,2021-09-30,14,"Transitional Forest","Natural","RB",1,0,0,19.44444444,2021
"1458",39,2021-09-30,15,"Transitional Forest","Natural","RB",1,0,0,19.44444444,2021
"1459",39,2021-09-30,16,"Transitional Forest","Natural","RB",1,0,0,19.44444444,2021
"1460",39,2021-09-30,17,"Transitional Forest","Natural",NA,0,0,0,19.44444444,2021
"1461",39,2021-09-30,18,"Transitional Forest","Natural",NA,0,0,0,19.44444444,2021
"1462",39,2021-09-30,19,"Transitional Forest","Natural",NA,0,0,0,19.44444444,2021
"1463",39,2021-09-30,20,"Transitional Forest","Natural",NA,0,0,0,19.44444444,2021
"1464",39,2021-09-30,21,"Mature Forest","Artificial","RB",1,0,0,19.44444444,2021
"1465",39,2021-09-30,22,"Mature Forest","Artificial",NA,0,0,0,19.44444444,2021
"1466",39,2021-09-30,23,"Mature Forest","Artificial",NA,0,0,0,19.44444444,2021
"1467",39,2021-09-30,24,"Mature Forest","Artificial","RB",1,0,0,19.44444444,2021
"1468",39,2021-09-30,25,"Mature Forest","Artificial","RB",1,0,0,19.44444444,2021
"1469",39,2021-09-30,26,"Mature Forest","Artificial","RB",1,0,0,19.44444444,2021
"1470",39,2021-09-30,27,"Mature Forest","Artificial",NA,0,0,0,19.44444444,2021
"1471",39,2021-09-30,28,"Mature Forest","Artificial",NA,0,0,0,19.44444444,2021
"1472",39,2021-09-30,29,"Mature Forest","Artificial",NA,0,0,0,19.44444444,2021
"1473",39,2021-09-30,30,"Mature Forest","Artificial","RB",1,0,0,19.44444444,2021
"1474",39,2021-09-30,31,"Transitional Forest","Artificial","RB",1,0,0,19.44444444,2021
"1475",39,2021-09-30,32,"Transitional Forest","Artificial",NA,0,0,0,19.44444444,2021
"1476",39,2021-09-30,33,"Transitional Forest","Artificial","RB",1,0,0,19.44444444,2021
"1477",39,2021-09-30,34,"Transitional Forest","Artificial",NA,0,0,0,19.44444444,2021
"1478",39,2021-09-30,35,"Transitional Forest","Artificial",NA,0,0,0,19.44444444,2021
"1479",39,2021-09-30,36,"Transitional Forest","Artificial","RB",1,0,0,19.44444444,2021
"1480",39,2021-09-30,37,"Transitional Forest","Artificial",NA,0,0,0,19.44444444,2021
"1481",39,2021-09-30,38,"Transitional Forest","Artificial",NA,0,0,0,19.44444444,2021
"1482",39,2021-09-30,39,"Transitional Forest","Artificial",NA,0,0,0,19.44444444,2021
"1483",39,2021-09-30,40,"Transitional Forest","Artificial",NA,0,0,0,19.44444444,2021
"1484",40,2021-10-07,1,"Mature Forest","Natural","RB",1,0,0.7366,25,2021
"1485",40,2021-10-07,1,"Mature Forest","Natural","RB",1,0,0.7366,25,2021
"1486",40,2021-10-07,2,"Mature Forest","Natural","RB",1,0,0.7366,25,2021
"1487",40,2021-10-07,2,"Mature Forest","Natural","RB",1,0,0.7366,25,2021
"1488",40,2021-10-07,3,"Mature Forest","Natural",NA,0,0,0.7366,25,2021
"1489",40,2021-10-07,4,"Mature Forest","Natural",NA,0,0,0.7366,25,2021
"1490",40,2021-10-07,5,"Mature Forest","Natural",NA,0,0,0.7366,25,2021
"1491",40,2021-10-07,6,"Mature Forest","Natural","RB",1,0,0.7366,25,2021
"1492",40,2021-10-07,7,"Mature Forest","Natural","RB",1,0,0.7366,25,2021
"1493",40,2021-10-07,8,"Mature Forest","Natural",NA,0,0,0.7366,25,2021
"1494",40,2021-10-07,9,"Mature Forest","Natural",NA,0,0,0.7366,25,2021
"1495",40,2021-10-07,10,"Mature Forest","Natural","RB",1,0,0.7366,25,2021
"1496",40,2021-10-07,10,"Mature Forest","Natural","RB",1,0,0.7366,25,2021
"1497",40,2021-10-07,11,"Transitional Forest","Natural","RB",1,0,0.7366,25,2021
"1498",40,2021-10-07,12,"Transitional Forest","Natural","RB",1,0,0.7366,25,2021
"1499",40,2021-10-07,13,"Transitional Forest","Natural",NA,0,0,0.7366,25,2021
"1500",40,2021-10-07,14,"Transitional Forest","Natural","RB",1,0,0.7366,25,2021
"1501",40,2021-10-07,14,"Transitional Forest","Natural","RB",1,0,0.7366,25,2021
"1502",40,2021-10-07,15,"Transitional Forest","Natural","RB",1,0,0.7366,25,2021
"1503",40,2021-10-07,16,"Transitional Forest","Natural",NA,0,0,0.7366,25,2021
"1504",40,2021-10-07,17,"Transitional Forest","Natural","RB",1,0,0.7366,25,2021
"1505",40,2021-10-07,18,"Transitional Forest","Natural","RB",1,0,0.7366,25,2021
"1506",40,2021-10-07,19,"Transitional Forest","Natural","RB",1,0,0.7366,25,2021
"1507",40,2021-10-07,20,"Transitional Forest","Natural","TL",1,0,0.7366,25,2021
"1508",40,2021-10-07,21,"Mature Forest","Artificial",NA,0,0,0.7366,25,2021
"1509",40,2021-10-07,22,"Mature Forest","Artificial",NA,0,0,0.7366,25,2021
"1510",40,2021-10-07,23,"Mature Forest","Artificial",NA,0,0,0.7366,25,2021
"1511",40,2021-10-07,24,"Mature Forest","Artificial","RB",1,0,0.7366,25,2021
"1512",40,2021-10-07,25,"Mature Forest","Artificial","RB",1,0,0.7366,25,2021
"1513",40,2021-10-07,26,"Mature Forest","Artificial","RB",1,0,0.7366,25,2021
"1514",40,2021-10-07,27,"Mature Forest","Artificial",NA,0,0,0.7366,25,2021
"1515",40,2021-10-07,28,"Mature Forest","Artificial",NA,0,0,0.7366,25,2021
"1516",40,2021-10-07,29,"Mature Forest","Artificial","RB",1,0,0.7366,25,2021
"1517",40,2021-10-07,30,"Mature Forest","Artificial","RB",1,0,0.7366,25,2021
"1518",40,2021-10-07,31,"Transitional Forest","Artificial",NA,0,0,0.7366,25,2021
"1519",40,2021-10-07,32,"Transitional Forest","Artificial",NA,0,0,0.7366,25,2021
"1520",40,2021-10-07,33,"Transitional Forest","Artificial","RB",1,0,0.7366,25,2021
"1521",40,2021-10-07,34,"Transitional Forest","Artificial","RB",1,0,0.7366,25,2021
"1522",40,2021-10-07,34,"Transitional Forest","Artificial","RB",1,0,0.7366,25,2021
"1523",40,2021-10-07,35,"Transitional Forest","Artificial","RB",1,0,0.7366,25,2021
"1524",40,2021-10-07,36,"Transitional Forest","Artificial",NA,0,0,0.7366,25,2021
"1525",40,2021-10-07,37,"Transitional Forest","Artificial",NA,0,0,0.7366,25,2021
"1526",40,2021-10-07,38,"Transitional Forest","Artificial","RB",1,0,0.7366,25,2021
"1527",40,2021-10-07,39,"Transitional Forest","Artificial","RB",1,0,0.7366,25,2021
"1528",40,2021-10-07,40,"Transitional Forest","Artificial",NA,0,0,0.7366,25,2021
"1529",41,2021-10-14,1,"Mature Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1530",41,2021-10-14,2,"Mature Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1531",41,2021-10-14,3,"Mature Forest","Natural",NA,0,0,6.223,21.66666667,2021
"1532",41,2021-10-14,4,"Mature Forest","Natural",NA,0,0,6.223,21.66666667,2021
"1533",41,2021-10-14,5,"Mature Forest","Natural",NA,0,0,6.223,21.66666667,2021
"1534",41,2021-10-14,6,"Mature Forest","Natural",NA,0,0,6.223,21.66666667,2021
"1535",41,2021-10-14,7,"Mature Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1536",41,2021-10-14,8,"Mature Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1537",41,2021-10-14,9,"Mature Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1538",41,2021-10-14,10,"Mature Forest","Natural",NA,0,0,6.223,21.66666667,2021
"1539",41,2021-10-14,11,"Transitional Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1540",41,2021-10-14,12,"Transitional Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1541",41,2021-10-14,13,"Transitional Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1542",41,2021-10-14,14,"Transitional Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1543",41,2021-10-14,15,"Transitional Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1544",41,2021-10-14,16,"Transitional Forest","Natural",NA,0,0,6.223,21.66666667,2021
"1545",41,2021-10-14,17,"Transitional Forest","Natural",NA,0,0,6.223,21.66666667,2021
"1546",41,2021-10-14,18,"Transitional Forest","Natural",NA,0,0,6.223,21.66666667,2021
"1547",41,2021-10-14,19,"Transitional Forest","Natural",NA,0,0,6.223,21.66666667,2021
"1548",41,2021-10-14,20,"Transitional Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1549",41,2021-10-14,20,"Transitional Forest","Natural","RB",1,0,6.223,21.66666667,2021
"1550",41,2021-10-14,21,"Mature Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1551",41,2021-10-14,22,"Mature Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1552",41,2021-10-14,23,"Mature Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1553",41,2021-10-14,24,"Mature Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1554",41,2021-10-14,25,"Mature Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1555",41,2021-10-14,26,"Mature Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1556",41,2021-10-14,27,"Mature Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1557",41,2021-10-14,28,"Mature Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1558",41,2021-10-14,29,"Mature Forest","Artificial","RB",1,0,6.223,21.66666667,2021
"1559",41,2021-10-14,29,"Mature Forest","Artificial","RB",1,0,6.223,21.66666667,2021
"1560",41,2021-10-14,29,"Mature Forest","Artificial","SS",1,0,6.223,21.66666667,2021
"1561",41,2021-10-14,30,"Mature Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1562",41,2021-10-14,31,"Transitional Forest","Artificial","RB",1,0,6.223,21.66666667,2021
"1563",41,2021-10-14,31,"Transitional Forest","Artificial","RB",1,0,6.223,21.66666667,2021
"1564",41,2021-10-14,32,"Transitional Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1565",41,2021-10-14,33,"Transitional Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1566",41,2021-10-14,34,"Transitional Forest","Artificial","RB",1,0,6.223,21.66666667,2021
"1567",41,2021-10-14,35,"Transitional Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1568",41,2021-10-14,36,"Transitional Forest","Artificial","RB",1,0,6.223,21.66666667,2021
"1569",41,2021-10-14,36,"Transitional Forest","Artificial","RB",1,0,6.223,21.66666667,2021
"1570",41,2021-10-14,37,"Transitional Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1571",41,2021-10-14,38,"Transitional Forest","Artificial","RB",1,0,6.223,21.66666667,2021
"1572",41,2021-10-14,39,"Transitional Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1573",41,2021-10-14,40,"Transitional Forest","Artificial",NA,0,0,6.223,21.66666667,2021
"1574",42,2021-10-21,1,"Mature Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1575",42,2021-10-21,2,"Mature Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1576",42,2021-10-21,3,"Mature Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1577",42,2021-10-21,4,"Mature Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1578",42,2021-10-21,5,"Mature Forest","Natural","RB",1,0,1.905,21.11111111,2021
"1579",42,2021-10-21,6,"Mature Forest","Natural","RB",1,0,1.905,21.11111111,2021
"1580",42,2021-10-21,7,"Mature Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1581",42,2021-10-21,8,"Mature Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1582",42,2021-10-21,9,"Mature Forest","Natural","RB",1,0,1.905,21.11111111,2021
"1583",42,2021-10-21,10,"Mature Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1584",42,2021-10-21,11,"Transitional Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1585",42,2021-10-21,12,"Transitional Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1586",42,2021-10-21,13,"Transitional Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1587",42,2021-10-21,14,"Transitional Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1588",42,2021-10-21,15,"Transitional Forest","Natural","RB",1,0,1.905,21.11111111,2021
"1589",42,2021-10-21,16,"Transitional Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1590",42,2021-10-21,17,"Transitional Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1591",42,2021-10-21,18,"Transitional Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1592",42,2021-10-21,19,"Transitional Forest","Natural",NA,0,0,1.905,21.11111111,2021
"1593",42,2021-10-21,20,"Transitional Forest","Natural","RB",1,0,1.905,21.11111111,2021
"1594",42,2021-10-21,21,"Mature Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1595",42,2021-10-21,22,"Mature Forest","Artificial","RB",1,0,1.905,21.11111111,2021
"1596",42,2021-10-21,23,"Mature Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1597",42,2021-10-21,24,"Mature Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1598",42,2021-10-21,25,"Mature Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1599",42,2021-10-21,26,"Mature Forest","Artificial","RB",1,0,1.905,21.11111111,2021
"1600",42,2021-10-21,27,"Mature Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1601",42,2021-10-21,28,"Mature Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1602",42,2021-10-21,29,"Mature Forest","Artificial","RB",1,0,1.905,21.11111111,2021
"1603",42,2021-10-21,30,"Mature Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1604",42,2021-10-21,31,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1605",42,2021-10-21,32,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1606",42,2021-10-21,33,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1607",42,2021-10-21,34,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1608",42,2021-10-21,35,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1609",42,2021-10-21,36,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1610",42,2021-10-21,37,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1611",42,2021-10-21,38,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1612",42,2021-10-21,39,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1613",42,2021-10-21,40,"Transitional Forest","Artificial",NA,0,0,1.905,21.11111111,2021
"1614",43,2021-10-28,1,"Mature Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1615",43,2021-10-28,2,"Mature Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1616",43,2021-10-28,3,"Mature Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1617",43,2021-10-28,4,"Mature Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1618",43,2021-10-28,5,"Mature Forest","Natural","RB",1,0,4.8006,11.66666667,2021
"1619",43,2021-10-28,6,"Mature Forest","Natural","RB",1,0,4.8006,11.66666667,2021
"1620",43,2021-10-28,7,"Mature Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1621",43,2021-10-28,8,"Mature Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1622",43,2021-10-28,9,"Mature Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1623",43,2021-10-28,10,"Mature Forest","Natural","RB",1,0,4.8006,11.66666667,2021
"1624",43,2021-10-28,11,"Transitional Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1625",43,2021-10-28,12,"Transitional Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1626",43,2021-10-28,13,"Transitional Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1627",43,2021-10-28,14,"Transitional Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1628",43,2021-10-28,15,"Transitional Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1629",43,2021-10-28,16,"Transitional Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1630",43,2021-10-28,17,"Transitional Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1631",43,2021-10-28,18,"Transitional Forest","Natural","RB",1,0,4.8006,11.66666667,2021
"1632",43,2021-10-28,19,"Transitional Forest","Natural",NA,0,0,4.8006,11.66666667,2021
"1633",43,2021-10-28,20,"Transitional Forest","Natural","RB",1,0,4.8006,11.66666667,2021
"1634",43,2021-10-28,21,"Mature Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1635",43,2021-10-28,22,"Mature Forest","Artificial","RB",1,0,4.8006,11.66666667,2021
"1636",43,2021-10-28,23,"Mature Forest","Artificial","RB",1,0,4.8006,11.66666667,2021
"1637",43,2021-10-28,24,"Mature Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1638",43,2021-10-28,25,"Mature Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1639",43,2021-10-28,26,"Mature Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1640",43,2021-10-28,27,"Mature Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1641",43,2021-10-28,28,"Mature Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1642",43,2021-10-28,29,"Mature Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1643",43,2021-10-28,30,"Mature Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1644",43,2021-10-28,31,"Transitional Forest","Artificial","RB",1,0,4.8006,11.66666667,2021
"1645",43,2021-10-28,32,"Transitional Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1646",43,2021-10-28,33,"Transitional Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1647",43,2021-10-28,34,"Transitional Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1648",43,2021-10-28,35,"Transitional Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1649",43,2021-10-28,36,"Transitional Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1650",43,2021-10-28,37,"Transitional Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1651",43,2021-10-28,38,"Transitional Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1652",43,2021-10-28,39,"Transitional Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1653",43,2021-10-28,40,"Transitional Forest","Artificial",NA,0,0,4.8006,11.66666667,2021
"1654",44,2021-11-04,1,"Mature Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1655",44,2021-11-04,2,"Mature Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1656",44,2021-11-04,3,"Mature Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1657",44,2021-11-04,4,"Mature Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1658",44,2021-11-04,5,"Mature Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1659",44,2021-11-04,6,"Mature Forest","Natural","RB",1,0,2.54,6.666666667,2021
"1660",44,2021-11-04,7,"Mature Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1661",44,2021-11-04,8,"Mature Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1662",44,2021-11-04,9,"Mature Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1663",44,2021-11-04,10,"Mature Forest","Natural","RB",1,0,2.54,6.666666667,2021
"1664",44,2021-11-04,11,"Transitional Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1665",44,2021-11-04,12,"Transitional Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1666",44,2021-11-04,13,"Transitional Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1667",44,2021-11-04,14,"Transitional Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1668",44,2021-11-04,15,"Transitional Forest","Natural","RB",1,0,2.54,6.666666667,2021
"1669",44,2021-11-04,15,"Transitional Forest","Natural","RB",1,0,2.54,6.666666667,2021
"1670",44,2021-11-04,16,"Transitional Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1671",44,2021-11-04,17,"Transitional Forest","Natural",NA,0,0,2.54,6.666666667,2021
"1672",44,2021-11-04,18,"Transitional Forest","Natural","RB",1,0,2.54,6.666666667,2021
"1673",44,2021-11-04,19,"Transitional Forest","Natural","RB",1,0,2.54,6.666666667,2021
"1674",44,2021-11-04,20,"Transitional Forest","Natural","RB",1,0,2.54,6.666666667,2021
"1675",44,2021-11-04,21,"Mature Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1676",44,2021-11-04,22,"Mature Forest","Artificial","RB",1,0,2.54,6.666666667,2021
"1677",44,2021-11-04,23,"Mature Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1678",44,2021-11-04,24,"Mature Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1679",44,2021-11-04,25,"Mature Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1680",44,2021-11-04,26,"Mature Forest","Artificial","RB",1,0,2.54,6.666666667,2021
"1681",44,2021-11-04,27,"Mature Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1682",44,2021-11-04,28,"Mature Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1683",44,2021-11-04,29,"Mature Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1684",44,2021-11-04,30,"Mature Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1685",44,2021-11-04,31,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1686",44,2021-11-04,32,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1687",44,2021-11-04,33,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1688",44,2021-11-04,34,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1689",44,2021-11-04,35,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1690",44,2021-11-04,36,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1691",44,2021-11-04,37,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1692",44,2021-11-04,38,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1693",44,2021-11-04,39,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1694",44,2021-11-04,40,"Transitional Forest","Artificial",NA,0,0,2.54,6.666666667,2021
"1695",45,2021-11-11,1,"Mature Forest","Natural","RB",1,1.016,1.016,14.44444444,2021
"1696",45,2021-11-11,2,"Mature Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1697",45,2021-11-11,3,"Mature Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1698",45,2021-11-11,4,"Mature Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1699",45,2021-11-11,5,"Mature Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1700",45,2021-11-11,6,"Mature Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1701",45,2021-11-11,7,"Mature Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1702",45,2021-11-11,8,"Mature Forest","Natural","RB",1,1.016,1.016,14.44444444,2021
"1703",45,2021-11-11,9,"Mature Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1704",45,2021-11-11,10,"Mature Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1705",45,2021-11-11,11,"Transitional Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1706",45,2021-11-11,12,"Transitional Forest","Natural","RB",1,1.016,1.016,14.44444444,2021
"1707",45,2021-11-11,13,"Transitional Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1708",45,2021-11-11,14,"Transitional Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1709",45,2021-11-11,15,"Transitional Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1710",45,2021-11-11,16,"Transitional Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1711",45,2021-11-11,17,"Transitional Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1712",45,2021-11-11,18,"Transitional Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1713",45,2021-11-11,19,"Transitional Forest","Natural","RB",1,1.016,1.016,14.44444444,2021
"1714",45,2021-11-11,20,"Transitional Forest","Natural",NA,0,1.016,1.016,14.44444444,2021
"1715",45,2021-11-11,21,"Mature Forest","Artificial",NA,0,1.016,1.016,14.44444444,2021
"1716",45,2021-11-11,22,"Mature Forest","Artificial",NA,0,1.016,1.016,14.44444444,2021
