"","Week_of_Year","Date","Board_Number","Abundance","Richness","Site_Type","Board_Type","Daily_Precipitation","Maximum_Temperature","Weekly_Precipitation","Year"
"1466",43,2021-10-28,26,0,0,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
"1467",43,2021-10-28,27,0,0,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
"1468",43,2021-10-28,28,0,0,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
"1469",43,2021-10-28,29,0,0,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
"1470",43,2021-10-28,30,0,0,"Mature Forest","Artificial",0,11.66666667,4.8006,2021
"1471",43,2021-10-28,31,1,1,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1472",43,2021-10-28,32,0,0,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1473",43,2021-10-28,33,0,0,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1474",43,2021-10-28,34,0,0,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1475",43,2021-10-28,35,0,0,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1476",43,2021-10-28,36,0,0,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1477",43,2021-10-28,37,0,0,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1478",43,2021-10-28,38,0,0,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1479",43,2021-10-28,39,0,0,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1480",43,2021-10-28,40,0,0,"Transitional Forest","Artificial",0,11.66666667,4.8006,2021
"1481",44,2021-11-04,1,0,0,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1482",44,2021-11-04,2,0,0,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1483",44,2021-11-04,3,0,0,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1484",44,2021-11-04,4,0,0,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1485",44,2021-11-04,5,0,0,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1486",44,2021-11-04,6,1,1,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1487",44,2021-11-04,7,0,0,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1488",44,2021-11-04,8,0,0,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1489",44,2021-11-04,9,0,0,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1490",44,2021-11-04,10,1,1,"Mature Forest","Natural",0,6.666666667,2.54,2021
"1491",44,2021-11-04,11,0,0,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1492",44,2021-11-04,12,0,0,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1493",44,2021-11-04,13,0,0,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1494",44,2021-11-04,14,0,0,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1495",44,2021-11-04,15,2,1,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1496",44,2021-11-04,16,0,0,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1497",44,2021-11-04,17,0,0,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1498",44,2021-11-04,18,1,1,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1499",44,2021-11-04,19,1,1,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1500",44,2021-11-04,20,1,1,"Transitional Forest","Natural",0,6.666666667,2.54,2021
"1501",44,2021-11-04,21,0,0,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1502",44,2021-11-04,22,1,1,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1503",44,2021-11-04,23,0,0,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1504",44,2021-11-04,24,0,0,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1505",44,2021-11-04,25,0,0,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1506",44,2021-11-04,26,1,1,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1507",44,2021-11-04,27,0,0,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1508",44,2021-11-04,28,0,0,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1509",44,2021-11-04,29,0,0,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1510",44,2021-11-04,30,0,0,"Mature Forest","Artificial",0,6.666666667,2.54,2021
"1511",44,2021-11-04,31,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1512",44,2021-11-04,32,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1513",44,2021-11-04,33,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1514",44,2021-11-04,34,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1515",44,2021-11-04,35,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1516",44,2021-11-04,36,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1517",44,2021-11-04,37,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1518",44,2021-11-04,38,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1519",44,2021-11-04,39,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1520",44,2021-11-04,40,0,0,"Transitional Forest","Artificial",0,6.666666667,2.54,2021
"1521",45,2021-11-11,1,1,1,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1522",45,2021-11-11,2,0,0,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1523",45,2021-11-11,3,0,0,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1524",45,2021-11-11,4,0,0,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1525",45,2021-11-11,5,0,0,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1526",45,2021-11-11,6,0,0,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1527",45,2021-11-11,7,0,0,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1528",45,2021-11-11,8,1,1,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1529",45,2021-11-11,9,0,0,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1530",45,2021-11-11,10,0,0,"Mature Forest","Natural",1.016,14.44444444,1.016,2021
"1531",45,2021-11-11,11,0,0,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1532",45,2021-11-11,12,1,1,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1533",45,2021-11-11,13,0,0,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1534",45,2021-11-11,14,0,0,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1535",45,2021-11-11,15,0,0,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1536",45,2021-11-11,16,0,0,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1537",45,2021-11-11,17,0,0,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1538",45,2021-11-11,18,0,0,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1539",45,2021-11-11,19,1,1,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1540",45,2021-11-11,20,0,0,"Transitional Forest","Natural",1.016,14.44444444,1.016,2021
"1541",45,2021-11-11,21,0,0,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1542",45,2021-11-11,22,0,0,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1543",45,2021-11-11,23,0,0,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1544",45,2021-11-11,24,0,0,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1545",45,2021-11-11,25,0,0,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1546",45,2021-11-11,26,1,1,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1547",45,2021-11-11,27,1,1,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1548",45,2021-11-11,28,0,0,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1549",45,2021-11-11,29,0,0,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1550",45,2021-11-11,30,1,1,"Mature Forest","Artificial",1.016,14.44444444,1.016,2021
"1551",45,2021-11-11,31,0,0,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
"1552",45,2021-11-11,32,0,0,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
"1553",45,2021-11-11,33,0,0,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
"1554",45,2021-11-11,34,0,0,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
"1555",45,2021-11-11,35,1,1,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
"1556",45,2021-11-11,36,0,0,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
"1557",45,2021-11-11,37,0,0,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
"1558",45,2021-11-11,38,0,0,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
"1559",45,2021-11-11,39,1,1,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
"1560",45,2021-11-11,40,0,0,"Transitional Forest","Artificial",1.016,14.44444444,1.016,2021
